Acousticness,Danceability,Energy,Genre,Instrumental,Key,Liveness,Loudness,Speechness,Tempo,Valence
0.00278,0.443,0.98,country,2.17E-05,0,0.0869,-3.376,0.12,145.969,0.184
0.000411,0.359,0.976,country,0,5,0.13,-3.07,0.0699,77.028,0.537
0.00987,0.168,0.984,country,0.000373,0,0.431,-3.753,0.179,97.048,0.0754
0.0158,0.409,0.985,country,0,4,0.0738,-3.664,0.107,147.994,0.223
0.000287,0.497,0.968,country,4.74E-05,2,0.33,-3.792,0.0511,105.029,0.36
0.00022,0.495,0.963,country,2.56E-05,11,0.732,-3.25,0.0449,160.013,0.628
0.000683,0.501,0.98,country,0.000263,4,0.253,-4.008,0.138,132.011,0.136
0.000143,0.515,0.926,country,0.0275,10,0.124,-6.418,0.0433,99.968,0.593
4.69E-05,0.377,0.939,country,2.35E-06,7,0.0986,-4.656,0.0639,138.102,0.333
3.18E-05,0.263,0.937,country,4.64E-06,0,0.413,-4.369,0.0646,180,0.306
7.86E-05,0.5,0.954,country,0,7,0.0821,-6.529,0.0505,95.034,0.256
0.000395,0.502,0.935,country,0.000262,0,0.0633,-6.322,0.0396,128.021,0.426
2.78E-05,0.345,0.956,country,5.67E-06,5,0.147,-5.404,0.0534,75.003,0.345
0.00127,0.461,0.935,country,0.000513,8,0.281,-4.173,0.101,139.999,0.0881
0.00914,0.435,0.978,country,3.31E-05,0,0.428,-3.222,0.0913,102.629,0.0846
0.0105,0.366,0.973,country,0.000781,0,0.104,-4.116,0.0833,92.446,0.085
0.00097,0.379,0.965,country,0,4,0.375,-2.197,0.0957,107.466,0.113
0.00105,0.435,0.988,country,2.55E-05,8,0.301,-2.753,0.0938,126.981,0.083
0.0104,0.345,0.912,country,0.974,8,0.643,-6.564,0.156,74.974,0.0385
0.027,0.292,0.982,country,0,8,0.157,-2.409,0.0987,178.097,0.186
0.00344,0.166,0.987,country,7.79E-05,0,0.192,-3.017,0.136,90.729,0.0656
0.0693,0.395,0.991,country,0.302,7,0.72,-4.934,0.372,150.044,0.0399
0.00479,0.443,0.98,country,0.00158,0,0.0934,-2.481,0.0948,95.01,0.147
0.0032,0.434,0.983,country,0.000426,5,0.126,-2.877,0.0825,102.02,0.072
0.00327,0.558,0.681,country,0.0123,7,0.149,-5.879,0.0374,100.029,0.21
3.20E-05,0.402,0.929,country,0.0424,9,0.602,-6.004,0.234,155.364,0.174
0.00267,0.331,0.807,country,1.65E-05,5,0.151,-6.033,0.0882,125.254,0.323
0.000933,0.492,0.958,country,0,11,0.246,-5.466,0.112,145.603,0.298
0.000252,0.418,0.947,country,1.95E-06,9,0.0742,-4.991,0.188,156.296,0.109
0.00747,0.465,0.99,country,0,2,0.559,-4.197,0.39,141.955,0.0496
0.00115,0.313,0.961,country,0,5,0.12,-4.51,0.193,138.721,0.21
0.0232,0.455,0.914,country,0,10,0.363,-4.888,0.118,131.989,0.399
0.0375,0.277,0.978,country,0,0,0.132,-4.434,0.235,126.875,0.144
0.00526,0.427,0.881,country,0,10,0.158,-4.624,0.0584,125.91,0.229
0.0526,0.482,0.943,country,0,6,0.163,-5.434,0.306,134.883,0.169
0.011,0.284,0.66,country,0,2,0.102,-6.192,0.0384,166.184,0.212
0.131,0.36,0.901,country,5.05E-05,11,0.362,-5.628,0.0615,131.766,0.249
0.000284,0.519,0.968,country,1.43E-05,2,0.215,-3.489,0.162,135.124,0.422
0.000376,0.54,0.935,country,3.84E-06,7,0.0966,-4.191,0.0678,130.024,0.269
0.000281,0.399,0.974,country,0.0517,4,0.137,-3.423,0.105,143.009,0.121
2.89E-05,0.357,0.963,country,0.00294,2,0.252,-3.98,0.0515,200.02,0.451
0.000146,0.508,0.957,country,0,2,0.459,-3.837,0.0522,108.759,0.344
0.000238,0.422,0.983,country,5.53E-06,8,0.343,-3.921,0.0798,180.075,0.672
0.000313,0.453,0.984,country,0,8,0.386,-3.52,0.088,160.024,0.608
0.00023,0.467,0.944,country,0,8,0.265,-4.431,0.0429,75.021,0.559
0.975,0.51,0.287,r&b,0.906,1,0.253,-14.432,0.0473,123.146,0.685
0.865,0.648,0.218,r&b,0.0752,1,0.121,-11.877,0.0424,96.008,0.35
0.97,0.539,0.153,r&b,0.0243,4,0.0715,-14.934,0.0682,105.357,0.256
0.844,0.752,0.382,r&b,0.074,10,0.104,-16.89,0.126,99.955,0.452
0.918,0.913,0.503,r&b,0.0021,0,0.236,-11.527,0.404,120.055,0.806
0.985,0.271,0.0998,r&b,0.874,5,0.103,-20.597,0.0424,122.268,0.0915
0.964,0.113,0.00964,r&b,0.353,2,0.127,-32.732,0.0433,69.467,0.0362
0.949,0.18,0.188,r&b,0.604,10,0.0982,-17.135,0.0418,88.072,0.039
0.928,0.362,0.14,r&b,0.808,1,0.0696,-24.055,0.0381,107.057,0.0387
0.937,0.0789,0.0166,r&b,0.664,2,0.0717,-22.345,0.0478,70.987,0.0371
0.987,0.317,0.14,r&b,0.873,7,0.13,-20.565,0.0567,85.11,0.0724
0.98,0.314,0.115,r&b,0.0139,1,0.0848,-16.61,0.0437,175.966,0.0632
0.99,0.389,0.134,r&b,0.902,5,0.073,-19.6,0.0617,73.169,0.124
0.971,0.271,0.149,r&b,0.475,5,0.148,-18.374,0.0546,81.317,0.0353
0.884,0.385,0.237,r&b,0.133,9,0.601,-11.83,0.039,138.188,0.548
0.927,0.371,0.144,r&b,0.193,2,0.401,-15.77,0.0529,89.428,0.27
0.278,0.434,0.0175,r&b,2.33E-06,9,0.107,-29.008,0.0685,83.376,0.141
0.983,0.136,0.253,r&b,0.88,11,0.289,-11.226,0.034,83.68,0.0679
0.993,0.202,0.151,r&b,0.838,11,0.19,-15.458,0.0401,66.628,0.0377
0.99,0.398,0.411,r&b,0.79,5,0.155,-10.608,0.0637,168.792,0.311
0.993,0.381,0.0613,r&b,0.971,4,0.177,-15.738,0.0417,110.733,0.361
0.994,0.113,0.00699,r&b,0.872,6,0.098,-18.502,0.0455,70.449,0.263
0.995,0.421,0.113,r&b,0.904,8,0.1,-13.604,0.0587,75.36,0.371
0.987,0.293,0.136,r&b,0.898,5,0.154,-23.672,0.0382,129.281,0.257
0.995,0.172,0.0116,r&b,0.963,7,0.0749,-21.667,0.0474,69.024,0.075
0.993,0.604,0.125,r&b,0.716,3,0.0967,-14.62,0.114,80.771,0.666
0.994,0.186,0.00793,r&b,0.623,1,0.12,-21.87,0.0482,50.111,0.118
0.983,0.556,0.234,r&b,0.781,0,0.147,-17.003,0.0395,144.89,0.736
0.988,0.224,0.178,r&b,0.768,5,0.259,-16.675,0.0456,84.687,0.12
0.993,0.481,0.266,r&b,0.903,10,0.16,-13.201,0.0335,108.42,0.419
0.968,0.216,0.0642,r&b,0.657,1,0.099,-25.107,0.0436,97.803,0.0484
0.932,0.249,0.23,r&b,0.694,1,0.261,-21.011,0.0435,92.303,0.116
0.991,0.44,0.079,r&b,0.898,7,0.0991,-22.007,0.048,127.236,0.0501
0.987,0.235,0.00315,r&b,0.564,6,0.0711,-28.998,0.05,70.399,0.0638
0.993,0.37,0.0766,r&b,0.765,1,0.089,-21.568,0.0774,76.614,0.0707
0.993,0.424,0.213,r&b,0.916,7,0.119,-20.72,0.0426,134.088,0.271
0.994,0.0727,0.0529,r&b,0.836,10,0.131,-21.142,0.0456,70.943,0.0379
0.994,0.47,0.241,r&b,0.87,7,0.334,-20.56,0.0488,102.557,0.483
0.993,0.394,0.0904,r&b,0.788,8,0.251,-17.989,0.0436,94.577,0.396
0.994,0.254,0.0482,r&b,0.897,1,0.0248,-21.424,0.0397,164.353,0.0506
0.994,0.165,0.0571,r&b,0.064,2,0.104,-20.844,0.0389,84.333,0.0787
0.988,0.385,0.19,r&b,0.893,4,0.139,-15.973,0.0418,128.699,0.159
0.971,0.178,0.13,r&b,0.875,5,0.0954,-18.131,0.0417,78.479,0.0365
0.986,0.36,0.303,r&b,0.906,8,0.118,-16.662,0.0388,129.519,0.485
0.983,0.145,0.112,r&b,0.904,7,0.0787,-15.592,0.044,75.591,0.0378
0.993,0.174,0.0178,r&b,0.608,3,0.0728,-22.234,0.055,63.588,0.0362
0.995,0.224,0.0486,r&b,0.903,8,0.099,-24.218,0.0433,140.456,0.123
0.99,0.112,0.0316,r&b,0.963,4,0.139,-21.465,0.0468,86.337,0.0357
0.986,0.535,0.27,r&b,0.882,5,0.0762,-16.352,0.0582,147.605,0.521
0.99,0.349,0.267,r&b,0.897,9,0.1,-11.728,0.0398,137.529,0.102
0.985,0.271,0.0998,r&b,0.874,5,0.103,-20.597,0.0424,122.268,0.0915
0.964,0.113,0.00964,r&b,0.353,2,0.127,-32.732,0.0433,69.467,0.0362
0.949,0.18,0.188,r&b,0.604,10,0.0982,-17.135,0.0418,88.072,0.039
0.928,0.362,0.14,r&b,0.808,1,0.0696,-24.055,0.0381,107.057,0.0387
0.937,0.0789,0.0166,r&b,0.664,2,0.0717,-22.345,0.0478,70.987,0.0371
0.968,0.462,0.0981,r&b,0.0948,5,0.0474,-27.217,0.0497,92.913,0.196
0.942,0.129,0.000246,r&b,0,10,0.0937,-42.869,0.0481,215.414,0.0398
0.989,0.318,0.07,r&b,0.253,8,0.0797,-27.274,0.0439,79.405,0.325
0.995,0.408,0.00657,r&b,0.936,2,0.0792,-31.186,0.0636,73.224,0.0613
0.721,0.144,0.289,r&b,0.866,0,0.137,-19.2,0.0375,87.803,0.135
0.994,0.351,0.00622,r&b,0.943,0,0.115,-33.286,0.0388,66.921,0.0794
0.989,0.133,0.0312,r&b,0.0287,4,0.12,-35.098,0.0463,75.058,0.0361
0.872,0.0957,0.0251,r&b,0.117,4,0.0811,-28.066,0.0471,85.719,0.0378
0.966,0.325,0.0124,r&b,1.33E-06,7,0.0729,-28.649,0.0504,124.985,0.115
0.945,0.53,0.33,r&b,0.93,2,0.105,-13.362,0.0329,123.404,0.652
0.698,0.263,0.0427,r&b,0.000495,5,0.0992,-24.33,0.0405,53.425,0.178
0.92,0.152,0.0644,r&b,0.329,8,0.0822,-24.553,0.048,80.238,0.039
0.993,0.106,0.00751,r&b,0.958,0,0.106,-36.184,0.0434,85.735,0.029
0.995,0.516,0.0025,r&b,0.905,11,0.0611,-34.105,0.0929,72.216,0.0938
0.981,0.15,0.168,r&b,0.495,10,0.0818,-18.663,0.0407,137.863,0.071
0.99,0.288,0.00518,r&b,0.892,4,0.0514,-34.142,0.0658,174.537,0.0637
0.994,0.173,0.072,r&b,0.734,9,0.105,-25.237,0.0409,76.837,0.0379
0.963,0.076,0.0462,r&b,0.89,11,0.12,-23.107,0.0388,80.596,0.0348
0.865,0.0821,0.19,r&b,0.712,10,0.0733,-20.114,0.0414,171.602,0.0372
0.989,0.127,0.0197,r&b,0.00378,7,0.0803,-30.016,0.0494,149.782,0.0398
0.982,0.234,0.0164,r&b,0.00148,2,0.0812,-25.404,0.0451,136.357,0.0394
0.977,0.0841,0.03,r&b,0.37,4,0.102,-27.885,0.0444,83.64,0.0299
0.96,0.216,0.114,r&b,0.9,9,0.114,-20.148,0.0368,100.934,0.16
0.892,0.2,0.111,r&b,0.287,0,0.0974,-23.233,0.041,63.448,0.0353
0.956,0.455,0.0554,r&b,0,4,0.0944,-23.27,0.0572,111.726,0.0994
0.962,0.214,0.0758,r&b,0.856,2,0.0925,-23.629,0.0404,101.426,0.043
0.992,0.0987,0.117,r&b,0.0793,6,0.0991,-26.122,0.0506,79.99,0.0894
0.978,0.0907,0.0478,r&b,0.183,8,0.0949,-24.401,0.0415,77.658,0.0388
0.992,0.205,0.118,r&b,0.00182,7,0.0935,-24.345,0.0455,75.71,0.126
0.99,0.209,0.0516,r&b,0.0594,1,0.0925,-26.55,0.0481,75.705,0.0616
0.995,0.144,0.124,r&b,0.407,1,0.0955,-19.947,0.0416,73.953,0.0395
0.994,0.336,0.146,r&b,0.899,0,0.137,-20.524,0.0444,86.958,0.201
0.983,0.187,0.0913,r&b,0.449,5,0.186,-21.161,0.047,78.6,0.0349
0.985,0.169,0.128,r&b,0.0363,0,0.0739,-23.615,0.0428,129.238,0.0354
0.827,0.27,0.00302,r&b,7.32E-06,7,0.104,-33.648,0.0398,128.995,0.0619
0.774,0.541,0.402,r&b,0.0391,0,0.18,-6.653,0.0453,202.56,0.677
0.964,0.172,0.0745,r&b,0.371,6,0.122,-30.087,0.0491,136.188,0.0391
0.93,0.102,0.0375,r&b,0.927,3,0.0638,-25.658,0.0419,69.404,0.0317
0.989,0.0694,0.0287,r&b,0.505,0,0.108,-31.596,0.0495,75.058,0.0302
0.811,0.127,0.108,r&b,0.959,8,0.114,-22.586,0.0387,77.636,0.0345
0.254,0.189,0.438,r&b,0.299,0,0.228,-12.09,0.0433,81.257,0.0714
0.000856,0.44,0.623,r&b,0.0586,0,0.103,-8.228,0.0316,140.006,0.0563
0.0385,0.423,0.746,r&b,1.33E-05,0,0.21,-6.912,0.0582,139.804,0.214
0.00737,0.413,0.671,r&b,0.113,4,0.0751,-6.935,0.037,87.841,0.196
0.00454,0.338,0.847,r&b,0.874,7,0.295,-5.075,0.0313,148.245,0.118
0.00402,0.6,0.628,r&b,0.00562,11,0.0651,-6.194,0.032,107.999,0.187
0.0265,0.476,0.643,r&b,5.75E-06,2,0.109,-6.619,0.0345,86.505,0.488
0.00943,0.505,0.936,r&b,0.958,0,0.289,-9.553,0.0394,132.007,0.854
0.019,0.565,0.896,r&b,0.916,5,0.351,-6.966,0.0482,110.033,0.803
0.00044,0.524,0.902,r&b,0.799,8,0.164,-8.813,0.0631,99.967,0.611
0.00467,0.517,0.814,r&b,0.619,6,0.358,-9.99,0.0699,120.024,0.2
0.167,0.677,0.922,r&b,0.892,2,0.136,-9.38,0.031,146.011,0.534
0.0741,0.52,0.945,r&b,0.897,0,0.127,-5.608,0.0509,146.024,0.36
0.00126,0.482,0.947,r&b,0.709,5,0.153,-5.186,0.0408,149.091,0.54
0.00972,0.71,0.905,r&b,0.562,0,0.1,-7.361,0.0389,123.042,0.578
0.000427,0.579,0.91,r&b,0.775,10,0.0843,-5.503,0.0485,115.054,0.591
0.14,0.754,0.804,r&b,0.381,8,0.0788,-10.318,0.0498,88.919,0.936
0.000242,0.4,0.897,r&b,0.771,1,0.134,-4.466,0.05,129.958,0.222
0.00177,0.554,0.88,r&b,0.813,10,0.052,-6.911,0.0409,131.986,0.114
0.544,0.249,0.392,r&b,0.542,9,0.0975,-10.357,0.033,85.699,0.382
0.00181,0.545,0.847,r&b,0.764,0,0.231,-6.488,0.0318,126.936,0.208
0.00536,0.623,0.826,r&b,0.0434,0,0.097,-7.398,0.0941,125.978,0.32
0.799,0.24,0.437,r&b,0.0764,2,0.0885,-7.44,0.0324,89.538,0.0747
0.0374,0.491,0.713,r&b,0.374,9,0.3,-7.734,0.0395,128.018,0.289
0.0591,0.561,0.966,r&b,0.505,2,0.0967,-5.674,0.058,130.103,0.223
0.371,0.301,0.534,r&b,0.569,2,0.0689,-12.817,0.0423,124.457,0.294
0.117,0.272,0.609,r&b,0.00576,4,0.177,-11.499,0.0451,135.998,0.335
0.413,0.634,0.507,r&b,0.928,4,0.409,-12.117,0.032,113.986,0.477
0.462,0.375,0.561,r&b,0.814,7,0.375,-10.99,0.0335,135.091,0.374
0.507,0.483,0.779,r&b,0.909,7,0.114,-8.702,0.0304,156.044,0.185
0.794,0.536,0.645,r&b,0.916,5,0.213,-9.353,0.0282,110.021,0.21
0.00046,0.477,0.573,r&b,0.8,2,0.102,-11.178,0.0252,81.065,0.508
0.51,0.432,0.266,r&b,0.00801,3,0.116,-13.251,0.0339,110.061,0.143
0.0969,0.517,0.535,r&b,0.932,2,0.148,-10.156,0.0341,130.05,0.0626
0.922,0.201,0.34,r&b,0.762,7,0.121,-11.873,0.0348,103.651,0.0664
0.903,0.273,0.102,r&b,0.721,0,0.268,-16.843,0.0494,120.378,0.0583
0.393,0.603,0.58,r&b,0.0897,5,0.137,-6.55,0.0477,81.959,0.615
0.81,0.683,0.63,r&b,0.959,11,0.102,-13.661,0.0348,139.957,0.69
0.516,0.108,0.257,r&b,0.821,0,0.066,-16.325,0.0349,79.448,0.0395
0.767,0.368,0.64,r&b,0.901,8,0.103,-12.526,0.0515,129.565,0.158
0.436,0.209,0.406,r&b,0.875,8,0.108,-13.486,0.0369,111.901,0.0701
0.535,0.393,0.621,r&b,0.946,8,0.153,-10.1,0.0504,113.586,0.307
0.737,0.276,0.152,r&b,0.88,0,0.158,-20.652,0.0394,112.22,0.0426
0.924,0.415,0.123,r&b,0.896,11,0.103,-22.029,0.0558,159.635,0.5
0.552,0.288,0.288,r&b,0.952,2,0.171,-16.518,0.0402,86.393,0.0963
0.716,0.426,0.159,r&b,0.919,0,0.115,-18.412,0.038,82.02,0.0391
0.708,0.217,0.369,r&b,0.96,2,0.101,-14.343,0.0391,144.144,0.0373
0.967,0.182,0.168,r&b,0.907,2,0.109,-16.039,0.0418,76.554,0.0443
0.476,0.568,0.635,r&b,0.403,9,0.192,-7.869,0.059,99.828,0.318
0.0397,0.188,0.559,r&b,0.888,7,0.0923,-10.78,0.043,129.899,0.0736
0.216,0.587,0.866,r&b,0.878,2,0.0896,-5.006,0.0332,91.298,0.35
0.313,0.475,0.789,r&b,0.965,5,0.104,-8.893,0.0578,137.984,0.63
0.339,0.528,0.433,r&b,0.951,5,0.102,-11.408,0.0335,131.678,0.214
0.638,0.325,0.849,r&b,0.354,2,0.352,-5.175,0.0531,99.967,0.408
0.657,0.468,0.363,r&b,0.927,5,0.11,-11.183,0.0286,111.222,0.06
0.000729,0.385,0.78,r&b,0.946,8,0.1,-7.336,0.0416,146.023,0.47
0.995,0.561,0.236,r&b,0.934,0,0.121,-27.926,0.0491,102.216,0.964
0.996,0.72,0.0608,r&b,0.95,3,0.111,-29.982,0.0771,158.07,0.962
0.986,0.184,0.0697,r&b,0.934,8,0.701,-23.144,0.045,65.002,0.0466
0.991,0.344,0.11,r&b,0.829,9,0.0993,-31.496,0.0524,177.908,0.37
0.992,0.637,0.105,r&b,0.738,1,0.115,-21.656,0.136,89.271,0.698
0.994,0.501,0.0316,r&b,0.922,7,0.108,-23.149,0.0405,95.034,0.378
0.996,0.846,0.067,r&b,0.936,0,0.127,-29.538,0.0927,137.97,0.642
0.996,0.696,0.0324,r&b,0.923,3,0.103,-26.534,0.0487,136.957,0.657
0.993,0.39,0.0315,r&b,0.954,0,0.103,-27.467,0.0322,99.915,0.196
0.995,0.546,0.0388,r&b,0.914,5,0.194,-25.876,0.0486,77.218,0.404
0.991,0.462,0.0545,r&b,0.872,8,0.14,-24.723,0.0405,76.028,0.526
0.983,0.166,0.0408,r&b,0.961,5,0.146,-24.115,0.0384,70.018,0.0357
0.996,0.771,0.027,r&b,0.944,2,0.0928,-26.939,0.0866,124.106,0.685
0.995,0.74,0.0669,r&b,0.876,0,0.122,-25.618,0.053,125.018,0.783
0.995,0.702,0.119,r&b,0.933,5,0.11,-27.626,0.139,165.011,0.816
0.996,0.834,0.0271,r&b,0.936,8,0.108,-29.11,0.0815,125.057,0.725
0.995,0.65,0.0883,r&b,0.902,1,0.111,-23.736,0.0459,135.185,0.585
0.994,0.114,0.0197,r&b,0.966,5,0.086,-30.059,0.0407,69.279,0.151
0.996,0.744,0.0286,r&b,0.948,8,0.112,-28.958,0.0577,119.983,0.573
0.996,0.823,0.23,r&b,0.961,4,0.106,-30.757,0.195,179.97,0.942
0.996,0.64,0.0312,r&b,0.946,1,0.108,-30.924,0.0592,111.846,0.181
0.995,0.644,0.141,r&b,0.948,8,0.113,-28.413,0.0592,180.079,0.969
0.994,0.352,0.0381,r&b,0.826,8,0.0813,-27.864,0.062,168.271,0.929
0.995,0.574,0.0624,r&b,0.929,10,0.101,-29.676,0.0427,160.229,0.872
0.993,0.208,0.0127,r&b,0.962,0,0.101,-32.096,0.045,69.605,0.0592
0.996,0.706,0.0279,r&b,0.922,10,0.113,-29.81,0.048,112.026,0.678
0.995,0.499,0.0179,r&b,0.934,5,0.13,-28.737,0.0592,68.674,0.554
0.996,0.67,0.0249,r&b,0.935,5,0.0972,-30.494,0.0549,154.977,0.945
0.996,0.766,0.111,r&b,0.947,8,0.107,-29.551,0.128,164.928,0.941
0.995,0.694,0.0122,r&b,0.906,3,0.105,-30.793,0.07,122.965,0.821
0.994,0.484,0.0143,r&b,0.939,10,0.143,-31.209,0.0484,136.575,0.329
0.995,0.362,0.0333,r&b,0.88,8,0.11,-27.591,0.0481,70.462,0.743
0.995,0.56,0.0723,r&b,0.849,10,0.103,-24.567,0.0487,143.938,0.174
0.99,0.0675,0.0366,r&b,0.961,3,0.147,-26.252,0.0371,72.95,0.0697
0.993,0.255,0.043,r&b,0.954,9,0.098,-24.95,0.0404,68.752,0.266
0.985,0.0688,0.0362,r&b,0.959,0,0.158,-26.737,0.0431,75.506,0.0394
0.996,0.746,0.0808,r&b,0.927,3,0.11,-24.97,0.0605,157.847,0.898
0.995,0.429,0.0257,r&b,0.94,3,0.11,-23.951,0.0534,75.595,0.211
0.991,0.17,0.0131,r&b,0.974,3,0.102,-29.463,0.041,66.252,0.067
0.995,0.732,0.128,r&b,0.871,8,0.114,-19.304,0.08,129.979,0.869
0.996,0.549,0.0394,r&b,0.887,5,0.0861,-25.921,0.128,110.427,0.652
0.994,0.422,0.0962,r&b,0.905,5,0.12,-25.866,0.0524,119.882,0.225
0.986,0.16,0.0135,r&b,0.955,1,0.0914,-25.988,0.0419,68.603,0.183
0.996,0.589,0.0555,r&b,0.879,5,0.117,-23.312,0.0524,146.943,0.632
0.994,0.323,0.0509,r&b,0.928,10,0.116,-24.879,0.0405,137.913,0.097
0.994,0.288,0.0607,r&b,0.908,10,0.12,-24.848,0.0456,88.636,0.0967
0.996,0.873,0.0376,r&b,0.937,1,0.106,-27.274,0.106,128.98,0.962
0.996,0.621,0.0851,r&b,0.888,10,0.111,-22.56,0.0523,128.027,0.685
0.995,0.417,0.0764,r&b,0.897,4,0.105,-23.724,0.081,75.174,0.666
0.995,0.804,0.0677,r&b,0.968,10,0.122,-20.75,0.13,152.067,0.626
0.975,0.212,0.0141,r&b,0.94,7,0.12,-28.18,0.0394,68.183,0.139
0.995,0.636,0.03,r&b,0.931,0,0.236,-27.921,0.0736,154.94,0.674
0.975,0.165,0.0555,r&b,0.914,8,0.11,-21.647,0.0392,73.423,0.112
0.995,0.557,0.0405,r&b,0.883,10,0.12,-25.82,0.044,126.956,0.69
0.994,0.523,0.0333,r&b,0.899,7,0.109,-30.272,0.0564,76.428,0.494
0.993,0.577,0.0314,r&b,0.947,5,0.104,-28.926,0.0438,75.009,0.869
0.994,0.37,0.0827,r&b,0.924,0,0.128,-29.247,0.0456,101.041,0.257
0.995,0.648,0.0866,r&b,0.95,5,0.101,-27.002,0.0665,74.932,0.632
0.996,0.728,0.116,r&b,0.955,8,0.0966,-29.585,0.0763,170.021,0.909
0.995,0.376,0.0139,r&b,0.926,0,0.0848,-28.588,0.0402,140.772,0.164
0.992,0.264,0.0263,r&b,0.887,0,0.107,-29.663,0.0325,102.061,0.399
0.996,0.693,0.101,r&b,0.936,0,0.112,-27.798,0.0724,168.091,0.594
0.994,0.259,0.0429,r&b,0.932,3,0.118,-25.99,0.0506,67.738,0.265
0.996,0.397,0.0116,r&b,0.88,4,0.0791,-32.447,0.0744,211.588,0.524
0.996,0.369,0.00463,r&b,0.937,3,0.116,-31.142,0.0424,66.595,0.356
0.996,0.426,0.0247,r&b,0.71,10,0.117,-28.333,0.0451,75.165,0.893
0.994,0.587,0.018,r&b,0.91,0,0.107,-28.702,0.0402,135.002,0.403
0.978,0.145,0.0225,r&b,0.801,8,0.111,-29.015,0.0427,65.913,0.212
0.994,0.379,0.0213,r&b,0.938,8,0.128,-31.194,0.0502,172.707,0.538
0.986,0.8,0.239,r&b,0.942,10,0.106,-19.268,0.0848,120.029,0.959
0.995,0.758,0.0234,r&b,0.934,0,0.113,-25.662,0.0448,111.868,0.609
0.94,0.289,0.239,r&b,0.978,3,0.0861,-12.296,0.0389,154.976,0.329
0.207,0.669,0.683,r&b,3.99E-06,0,0.171,-5.214,0.173,80.022,0.452
0.294,0.599,0.604,r&b,0.373,0,0.106,-9.025,0.0321,171.834,0.516
0.563,0.52,0.709,r&b,0,3,0.0815,-6.045,0.272,155.545,0.471
0.735,0.81,0.298,r&b,2.12E-06,9,0.107,-7.226,0.0731,96.121,0.444
0.332,0.692,0.648,r&b,4.85E-06,9,0.53,-7.092,0.262,91.968,0.336
0.0818,0.805,0.565,r&b,3.63E-06,7,0.0819,-9.854,0.0899,116.982,0.529
0.258,0.665,0.379,r&b,0.012,11,0.119,-11.078,0.0376,139.866,0.184
0.328,0.646,0.538,r&b,0,9,0.277,-7.412,0.0351,100.875,0.259
0.774,0.453,0.529,r&b,0,2,0.196,-7.253,0.0567,125.193,0.23
0.193,0.706,0.559,r&b,6.41E-05,11,0.0599,-8.721,0.0724,174.961,0.841
0.154,0.867,0.37,r&b,0.0161,10,0.12,-8.578,0.0419,122.972,0.218
0.0167,0.853,0.779,r&b,7.13E-05,2,0.0822,-6.044,0.0763,157.047,0.611
0.0937,0.646,0.629,r&b,0.0391,8,0.146,-6.707,0.0383,145.109,0.647
0.289,0.565,0.687,r&b,0,0,0.0855,-6.089,0.129,91.985,0.571
0.216,0.487,0.478,r&b,0.00071,7,0.118,-10.853,0.28,80.864,0.154
0.443,0.699,0.405,r&b,0.000747,5,0.151,-11.779,0.0766,80.018,0.687
0.0254,0.575,0.703,r&b,0,2,0.185,-6.14,0.049,160.02,0.456
0.417,0.495,0.449,r&b,2.65E-06,1,0.106,-7.398,0.0396,129.312,0.134
0.127,0.668,0.354,r&b,0.00492,11,0.109,-9.304,0.0471,128.138,0.231
0.0588,0.619,0.511,r&b,0,1,0.158,-7.433,0.0372,104.988,0.426
0.0641,0.645,0.787,r&b,0.513,5,0.341,-4.707,0.0274,84.116,0.906
0.228,0.724,0.591,r&b,0.0307,5,0.0714,-6.065,0.159,83.873,0.971
0.846,0.58,0.278,r&b,0.000241,2,0.104,-11.569,0.0701,149.781,0.259
0.755,0.277,0.486,r&b,0.0133,7,0.0848,-8.675,0.0473,98.075,0.152
0.293,0.734,0.478,r&b,3.16E-06,9,0.0642,-8.549,0.14,144.056,0.273
0.343,0.707,0.491,r&b,0.00174,5,0.115,-11.944,0.0503,92,0.554
0.00193,0.58,0.786,r&b,0,1,0.421,-5.052,0.209,112.086,0.843
0.868,0.387,0.167,r&b,5.48E-06,0,0.0947,-9.044,0.0455,80.941,0.346
0.158,0.662,0.598,r&b,0.000949,9,0.095,-8.859,0.0689,175.039,0.335
0.888,0.686,0.231,r&b,0.000662,2,0.234,-14.814,0.0885,109.918,0.592
0.574,0.592,0.417,r&b,2.16E-05,0,0.108,-8.013,0.0382,79.933,0.088
0.19,0.506,0.558,r&b,0,9,0.111,-9.106,0.0894,171.887,0.176
0.12,0.696,0.524,r&b,0.569,11,0.373,-9.819,0.0865,115.025,0.186
0.418,0.663,0.555,r&b,3.76E-06,7,0.0968,-8.551,0.177,161.704,0.371
0.142,0.51,0.873,r&b,5.23E-06,9,0.0708,-5.662,0.394,74.965,0.485
0.551,0.584,0.501,r&b,0.00316,1,0.172,-6.818,0.18,162.017,0.239
0.068,0.768,0.843,r&b,0,10,0.0581,-3.758,0.228,99.079,0.915
0.236,0.539,0.545,r&b,0.000114,5,0.217,-10.768,0.0484,91.962,0.287
0.599,0.818,0.406,r&b,0.142,7,0.164,-10.304,0.314,77.408,0.276
0.382,0.366,0.439,r&b,0,6,0.174,-7.621,0.1,88.011,0.203
0.19,0.513,0.325,r&b,0.000142,8,0.0853,-12.879,0.0703,172.131,0.268
0.186,0.638,0.375,r&b,0.0266,4,0.127,-12.537,0.275,84.703,0.438
